Product Name,Pack,Code,barcode1,Stock Level,Weeks of Stock (supplied),Stock Status,On Order,binLocation
NUTRISSE SAUVAG REDDISH BROWN 3.6,3.6,9458506,5.02104E+12,15,3.33,Green,True,AFC-G6
NUUN SPORT LEMON LIME,10,8819344,8.44529E+12,60,7.5,Green,False,AQR-61
NUUN SPORT STRAWBERRY LEMONADE,10,8819351,8.44529E+12,72,7.2,Green,False,ASB-53
NUUN ULTRA MANGO,10,8819369,8.44529E+12,32,5.33,Green,False,ASB-43
NUUN ULTRA RASBERRY,10,8819377,8.44529E+12,48,8.0,Green,False,APT-61
NYSTATIN ORAL SUSP 100000U/ML,30,1039817,9.9E+12,172,5.5,Green,True,"ALF-G6, A2DJ04"
NYTOL 10MG/5ML ORAL SOLN CARAMEL (P),300ML,4107959,5.01262E+12,15,4.62,Green,True,ARZ-G1
NYTOL 25MG CAPLETS (P),20s,3824752,5.01262E+12,90,2.73,Green,True,ARO-G6
NYTOL 50MG ONE-A-NIGHT TABLETS (P),20's,3824620,5.01262E+12,244,1.42,Green,True,ARA4/5
NYTOL HERBAL ONE-A-NIGHT TABLETS,21s,4031449,5.01262E+12,4,0.64,Amber,True,ARS-32
NYZAMAC SR 40MG CAPS,28,4058921,9.9E+12,0,0.0,Red,False,
NYZAMAC SR 60MG CAPS,28,4058913,9.9E+12,0,0.0,Red,False,"AOJ-63, AOJ-01"
OCUFRESH LUBRICATING GEL 30X0. 6ML,30,4253902,,39,31.2,Green,False,AME-54
OESTROGEL 49.6MG GEL 64 DOSE,1,2171775,5.01384E+12,880,11.39,Green,True,"AMC-44, AOZ-83"
OFLOXACIN 200MG TABLETS,10,1094606,5.01701E+12,25,6.25,Green,False,AMR-74
OFLOXACIN 400MG TABLETS,5,1094614,5.01701E+12,78,78.0,Green,False,ANN-75
OH MY LASH FAUX MINK LASHES - SELF LOVE,PAIR,8817025,5.06063E+12,8,2.0,Green,False,AJF-71
OILATUM BATH FORMULA 150ML,150ml,2337707,5.01109E+12,4,1.78,Green,True,AOW-51
OILATUM BATH FORMULA 300ML,300ml,2410694,5.01131E+12,13,2.26,Green,True,"AOM-32, AAA-09"
OILATUM CREAM 500ML,500ML,2815611,5.01109E+12,993,209.05,Green,False,"APD-G7, AAA10/12"
OILATUM EMOLLIENT 500ML,500ML,926683,5.01109E+12,0,0.0,Red,True,"AOF-G7, AAA-10"
OILATUM JUNIOR BATH FORMULA 150ML,150ml,2337715,5.01109E+12,3,0.8,Amber,True,AOM-51
OILATUM JUNIOR BATH FORMULA 300ML,300ML,2410686,5.01109E+12,77,11.41,Green,False,"APQ-G5, A4G-02"
OILATUM JUNIOR BATH FORMULA 600ML,600ml,3464211,5.01109E+12,21,5.6,Green,False,"AOJ-51, AOZ-82"
OILATUM JUNIOR CREAM 500ML,500ml,2324283,5.01109E+12,12,3.2,Green,True,AOQ-G5
OILATUM PLUS 500ML,500ml,2041812,5.01109E+12,49,10.32,Green,False,AOT-G6
OILATUM SCALP TREAT SHAMPOO 100ML,100ml,2723666,5.01131E+12,49,8.52,Green,False,AOZ-62
OILATUM SHOWER GEL FRAGRANCE FREE,150G,3400561,5.01109E+12,52,3.41,Green,True,"API-71, AAA-22"
OINTMENT POTS 100ML -  WITH LID 1X12 (POJ100),1X12,9681719,5.02768E+12,4,8.0,Green,False,BEZ-01
OINTMENT POTS 200G - WITH LID 1X6 (POJ200),1X6,9998691,9.9E+12,7,5.6,Green,False,BEX-02
OINTMENT POTS 300G (500ML) - WITH LID 1x6 (PJ300),1X6,9599044,9.9E+12,6,8.0,Green,False,BEY-02
OINTMENT POTS 500G (650ML) - WITH LID 1X6 (PJ500),1x6,9604976,9.9E+12,4,2.67,Green,False,BEW-02
OKEEFES LIP REPAIR &amp; PROTECT SPF15,4.2G,8694531,5.70495E+12,0,0.0,Red,True,AIP-72
OKEEFFES HEALTHY FOOT CREAM TUB,91G,9881335,5.70495E+12,0,0.0,Red,True,AGW-31
OKEEFFES HEALTHY FOOT CREAM TUBE 85G,85G,9894106,5.70495E+12,0,0.0,Red,True,AGX-52
OKEEFFES LIP REPAIR ORIGINAL UNSCENTED,4.2G,9881343,5.70495E+12,0,0.0,Red,True,AHA-32
OKEEFFES SKIN REPAIR TUBE,190ML,9894114,5.70495E+12,11,7.33,Green,False,AGQ-G2
OKEEFFES WORK HANDS HAND CREAM TUBE,80G,9894122,5.70495E+12,0,0.0,Red,True,
OLANZAPINE TABLETS 10MG,28,1165190,9.9E+12,579,9.01,Green,False,"AOR-G5, A2AK01"
OLANZAPINE TABLETS 15MG,28,1165208,9.9E+12,62,3.31,Green,False,"ALL-41, A2AE04"
OLANZAPINE TABLETS 2.5MG,28,1165166,9.9E+12,233,6.21,Green,False,"AOA-31, AOA-01"
OLANZAPINE TABLETS 20MG,28,1165216,9.9E+12,222,9.06,Green,False,"AOK-31, ANN-86"
OLANZAPINE TABLETS 5MG,28,1165174,9.9E+12,473,7.98,Green,True,"ANB-42, A2FC02"
OLANZAPINE TABLETS 7.5MG,56,1165182,9.9E+12,52,6.3,Green,True,"AOL-51, AOL-01"
OLANZAPINE VELOTABS 10MG,28,1165257,9.9E+12,56,37.33,Green,False,"ALN-52, aln-01"
OLANZAPINE VELOTABS 15MG,28,1165232,9.9E+12,18,36.0,Green,False,AKM-55
OLANZAPINE VELOTABS 20MG,28,1165240,9.9E+12,14,9.33,Green,False,"AOB-64, AOB-01"
OLANZAPINE VELOTABS 5MG,28,1165224,9.9E+12,0,0.0,Red,False,"ALB-44, A5K36A"
OLAPLEX BOND BUILDING NO.0 155ML,155ML,8769549,8.50019E+11,66,88.0,Green,False,AHD-G5
OLAY ANTI-WRINKLE 2N1 DAY CREAM &amp; SERUM (N),50ML,8742264,5.41008E+12,0,0.0,Red,False,AGX-31
OLAY ANTI-WRINKLE 2PC SET DAY 50ML + NIGHT CREAM 50ML (C24),2PC,8822991,8.70022E+12,6,6.0,Green,False,ZZE-02
OLAY ANTI-WRINKLE NIGHT CREAM ,50ML,3229796,5.00017E+12,5,10.0,Green,False,AGY-63
OLAY CLASSIC BEAUTY FLUID REGULAR (N),100ML,550475,5.01053E+12,15,15.0,Green,False,AGV-51
OLAY CLEANSER  MILK &amp; BEAUTY FLUID 100ML (C25),2PCE,8823015,8.70022E+12,0,0.0,Red,True,
OLAY CLEANSER MAKE UP CLEAN MILK (N),200ML,8742306,8.00184E+12,12,5.33,Green,False,AGV-71
OLAY COLLAGEN PEPTIDE 4PC GIFT SET (C21),4PC,8718991,8.00654E+12,4,4.0,Green,False,ZZB-02
OLAY COLLAGEN PEPTIDE CREAM 50ML + RETINOL 24 50ML COSMETIC BAG SET (C22),2 PC,8759581,8.00654E+12,4,4.0,Green,False,BGM-03
OLAY COLLAGEN PEPTIDE EYE CREAM (N),15ML,8742256,8.00654E+12,4,4.0,Green,False,AIM-52
OLAY COLLAGEN PEPTIDE SERUM (N),40ML,8742249,8.00654E+12,9,9.0,Green,False,AIM-54
OLAY COMPLETE CARE DAY FLUID SENSITIVE SPF15 (N),100ML,9704529,5.00017E+12,4,4.0,Green,False,AGJ-73
OLAY COMPLETE CARE FLUID REGULAR (SPF15),100ML,2517456,5.00017E+12,2,2.0,Green,False,AFY-41
OLAY COMPLETE CARE MOISTURISE &amp; GLOW DAY CREAM - REGULAR***,50ML,9687724,5.00017E+12,2,2.0,Green,False,AGK-61
OLAY DOUBLE ACTION DAY CREAM - SENSITIVE,50ML,9704537,5.00017E+12,18,36.0,Green,False,AIN-23
OLAY EYE COLLECTION ULTIMATE CREAM ,15ML,8742280,8.00109E+12,4,4.0,Green,False,AIM-56
OLAY REGENERIST 3 POINT DAY CREAM SPF30 JAR (N),50ML,8742165,8.00654E+12,5,6.67,Green,False,AIE-35
OLAY REGENERIST LUMINOUS SERUM**,40ML,9894163,4.0845E+12,9,9.0,Green,False,AGJ-61
OLAY REGENERIST ULTRA RICH CREAM FRAGRANCE FREE (N),50ML,8742132,8.00184E+12,7,7.0,Green,False,AIE-33
OLAY RETINOL 24HR NIGHT CREAM (N),15ML,8742207,8.00184E+12,2,2.0,Green,False,AIE-31
OLAY RETINOL 24HR NIGHT SERUM (N),40ML,8742215,8.00184E+12,0,0.0,Red,False,AIM-53
OLAY TOTAL EFFECTS DAY PLUS NIGHT GIFTSET (C25),2PCE,9810557,4.0845E+12,0,0.0,Red,True,ZZC-05
OLAY TOTAL EFFECTS FRAGRANCE FREE DAY CREAM (N),50ML,2659415,5.00017E+12,6,6.0,Green,False,AGM-72
OLAY TOTAL EFFECTS NIGHT CREAM (N),50ml,9483199,5.00017E+12,4,4.0,Green,False,AIN-21
OLAY TOTAL EFFECTS REGULAR DAY CREAM (N),50ML,9483207,5.00017E+12,10,20.0,Green,False,AFY-42
OLBAS INHALER STICKS 695MG,1,2325900,5.00048E+12,0,0.0,Red,True,AQL-41
OLBAS OIL FOR CHILDREN,12ML,4106514,5.00048E+12,23,9.2,Green,False,AQK-23
OLBAS OIL LARGE,30ML,4106530,5.00048E+12,19,5.07,Green,True,AQI-43
OLBAS OIL SMALL,12ML,4106522,5.00048E+12,55,7.33,Green,False,AQG-33
OLBAS PASTILLES 45G,45,437509,50477029,19,8.44,Green,False,AQK-42
OLD SPICE APD STICK  WHITE WOLF***,150ML,8789307,8.70022E+12,0,0.0,Red,False,
OLD SPICE BARREL CAPTAIN DEO STICK SHOWERGEL &amp; AS LOTION (C24),4PCE,8718967,8.00184E+12,11,11.0,Green,False,ZZD-09
OLD SPICE BODY SPRAY CAPTAIN ,150ML,8726739,8.00109E+12,0,0.0,Red,False,ACC-71
OLD SPICE BODY SPRAY DEEP SEA,150ML,8726747,8.00184E+12,0,0.0,Red,False,AAU-52
OLD SPICE CAPTAIN 2PC DEODORANT &amp; SHOWERGEL (C25),2 PC,9659426,8.00653E+12,0,0.0,Red,True,
OLD SPICE DEEP SEA THE TREASURE CHEST SET (C22),TREAS4PC,8718975,8.00184E+12,30,30.0,Green,False,ZZB-10
OLD SPICE GENTLEMAN CAPTAIN 3PC DEO STICK BODYSPRAY &amp; SHOWERGEL (C24),3PC,8822967,8.00654E+12,7,7.0,Green,False,ZZE-12
OLD SPICE NIGHT PANTHER 3PC DEODORANT STICK &amp; SHOWERGEL SET (C25),3PC,9497603,8.00653E+12,0,0.0,Red,True,
OLD SPICE SHOWER GEL CAPTAIN,250ML,8726762,8.00109E+12,0,0.0,Red,False,ACC-61
OLD SPICE SHOWER GEL DEEP SEA,250ML,8726770,8.00184E+12,18,6.0,Green,False,ACC-51
OLD SPICE THE FATHER AFTERSHAVE LOTION &amp; AP STICK SET (C23),2 PACK,8754418,8.00654E+12,5,5.0,Green,False,ZZC-06
OLD SPICE THE FOOTBALLER  2PC BODYSPRAY &amp; SHOWER SET (C24),2PC,8754400,8.00654E+12,9,9.0,Green,False,ZZC-03
OLD SPICE THE LEGEND ROCKSTAR DEO STICK &amp; SHOWERGEL (C24),2PCE,8822959,8.70022E+12,11,11.0,Green,False,ZZD-06
OLD SPICE WOODEN CHEST DEEP SEA AFTERSHAVE 100ML STICK &amp; SHOWGERGEL SET (C25),3PC,9659418,8.70022E+12,0,0.0,Red,True,
OLIA HAIR COLOURANT BLONDE 8.0,8,9707050,3.60054E+12,21,14.0,Green,True,AHV-G3
OLIA HAIR COLOURANT BROWN 5.0,5,9706904,3.60054E+12,0,0.0,Red,True,AHT-G4
OLIA HAIR COLOURANT DARK BROWN 4,4,9978925,3.60054E+12,0,0.0,Red,True,AHT-G7
OLIA HAIR COLOURANT GOLDEN BROWN 5.3,5.3,9707019,3.60054E+12,0,0.0,Red,True,AHU-G2
OLIA HAIR COLOURANT ICED CHOC 4.15,4.15,9707068,3.60054E+12,0,0.0,Red,True,AFV-22
OLIA HAIR COLOURANT LIGHT BLONDE 9.0,9,9707027,3.60054E+12,12,3.2,Green,True,AHU-G3
OLIA HAIR COLOURANT LIGHT BROWN 6.0,6,9707001,3.60054E+12,3,0.31,Amber,True,AHU-G4
OLIA HAIR COLOURANT NIGHT BLACK 1.0,1,9707035,3.60054E+12,0,0.0,Red,True,AHU-G5
OLIA HAIR COLOURANT PLATIUM BLONDE 10.01,10.01,8831471,3.60054E+12,0,0.0,Red,True,AGU-43
OLIA HAIR COLOURANT VERY LIGHT ASH BLONDE 10.1,10.1,8757874,3.60054E+12,0,0.0,Red,True,AHU-G1
OLIVE OIL EAR DROPS (MA),10ml,3467768,5.01785E+12,366,4.22,Green,False,"AMY-51, A2AE02"
OLMESARTAN 10MG TABS,28,1215870,9.9E+12,232,13.45,Green,False,AKY-32
OLMESARTAN 20MG TABS,28,1214642,9.9E+12,239,9.96,Green,True,"ALM-21, A2AA04"
OLMESARTAN 40MG TABS,28,1215896,9.9E+12,137,9.79,Green,True,"AMC-63, A2AA03"
OLOPATADINE 1MG/ML EDROPS,5,1236868,,139,19.17,Green,False,ALV-53
OLSALAZINE SODIUM CAPSULES 250MG,112,1201649,9.9E+12,19,10.86,Green,False,ANO-72
OLSALAZINE SODIUM TABLETS 500MG,100,1201656,9.9E+12,8,4.57,Green,False,AMB-64
OLYMPEA BLOSSOM EDP 80ML,80ML,8686685,3.34967E+12,5,5.0,Green,False,BAO6
OLYMPEA EDP 30ML,30ML,9747924,3.34967E+12,0,0.0,Red,False,BAL5
OLYMPEA EDP 50ML,50ML,9747932,3.34967E+12,9,9.0,Green,False,BAG3
OLYMPEA EDP 80ML,80ML,9747940,3.34967E+12,3,4.0,Green,False,BAS4
OLYMPEA FLORA EDP INTENSE 30ML,30ML,8770026,3.34967E+12,7,7.0,Green,False,BAF5
OLYMPEA FLORA EDP INTENSE 50ML,50ML,8770034,3.34967E+12,9,9.0,Green,False,BAI7
OLYMPEA FLORA EDP INTENSE 80ML,80ML,8770042,3.34967E+12,4,4.0,Green,False,BAT6
OLYMPEA SHOWER GEL 200ML***,200ML,9747965,3.34967E+12,2,2.0,Green,False,BAC6
OLYMPEA SOLAR EDP 80ML 18th May 2022,80ML,8740219,3.34967E+12,11,11.0,Green,False,BAU5
OLYMPEA SOLAR EDP INTENSE 30ML ,30ML,8740193,3.34967E+12,17,9.71,Green,False,BAT5
OLYMPEA SOLAR EDP INTENSE 50ML ,50ML,8740201,3.34967E+12,11,4.0,Green,False,"BAO5, BAO2"
OMACOR 1000MG CAPSULES,28,2874543,5.01278E+12,0,0.0,Red,False,"ANM-42, ANM-01"
OMACOR 1000MG CAPSULES 100,100,2925337,5.01278E+12,39,6.24,Green,False,"AKV-62, akv-01"
OMEGA-3-ACID ETHYL ESTERS,28,1210905,5.02169E+12,71,6.93,Green,False,ANE-42
OMEPRAZOLE 10MG CAPSULES,28,1099696,5.01592E+12,745,4.93,Green,True,"AMY-43, A2DK01"
OMEPRAZOLE 10MG TABLETS,28,1101278,5.0167E+12,5,6.67,Green,False,ALL-44
OMEPRAZOLE 20MG CAPSULES,28,1099704,5.05109E+12,47907,9.9,Green,False,AKY-80
OMEPRAZOLE 20MG TABLETS,28,1101286,5.0167E+12,37,3.36,Green,False,"ANC-21, ANC-01"
OMEPRAZOLE 40MG CAPSULES,28,1141209,5.03607E+12,870,11.56,Green,False,"ANF-G3, A2DV02"
OMEPRAZOLE 40MG TABLETS,7,1098896,5.0167E+12,50,66.67,Green,True,"AMO-61, AMO-01"
OMEPRAZOLE DISP TABLETS 10MG,28,3605433,9.9E+12,0,0.0,Red,False,ALY-61
OMEPRAZOLE DISP TABLETS 20MG,28,3605441,9.9E+12,0,0.0,Red,False,"AMM-71, AMM-01"
OMEPRAZOLE DISP TABLETS 40MG,7,3605458,9.9E+12,0,0.0,Red,False,ANM-51
OMEPRAZOLE PWDR 4MG/ML,75,1236793,9.9E+12,0,0.0,Red,False,AOM-42
OMG BARE SKIN EYE SHADOW PALLETTE,1A2010,9926965,5.06057E+12,22,22.0,Green,False,BAZC4
OMG DAZZLE FACE PALLETTE,1A1090,9926957,5.06057E+12,47,47.0,Green,False,"BAZC5, BAZC2"
OMG HALO LIQUID HIGHLIGHTER CANDY FL,1A1054,9937525,5.06057E+12,1,1.0,Green,False,BAZS7
OMG HALO LIQUID HIGHLIGHTER GOLD,1A1053,9937517,5.06057E+12,1,1.0,Green,False,BAZS7
OMG HALO LIQUID HIGHLIGHTER PEARL,1A1050,9937483,5.06057E+12,11,11.0,Green,False,BAZS7
OMG HALO LIQUID HIGHLIGHTER ROSE,1A1051,9937491,5.06057E+12,6,6.0,Green,False,BAZS7
OMG HALO LIQUID HIGHLIGHTER SNOW,1A1055,9937533,5.06057E+12,3,3.0,Green,False,BAZS7
OMG INFLUSCENTS 100ML SPRAY - GUILTY AS CHARGED,100ML,8770463,5.06057E+12,129,14.33,Green,False,AAW-31
OMG INFLUSCENTS 100ML SPRAY - MISS DEE,100ML,8770471,5.06057E+12,109,10.38,Green,False,AAU-41
OMG INFLUSCENTS 100ML SPRAY - SKY BLUE,100ML,8770497,5.06057E+12,97,7.76,Green,False,AAU-71
OMG INFLUSCENTS 100ML SPRAY - TAKE A CHANCE,100ML,8770547,5.06057E+12,71,7.89,Green,False,AAW-41
OMG METALLICAH EYE SHADOW PALLETTE,1A2020,9926973,5.06057E+12,65,65.0,Green,False,BAZB7
OMG PEACHY EYES EYESHADOW PALETTE,1A1081,9937558,5.06057E+12,8,8.0,Green,False,BAZB3
OMG SENSATIONAL INFLUSCENTS PERFUMED BODY SPRAY 5 PACK (C24),5 PACK,8802266,5.06057E+12,74,74.0,Green,False,ZZD-11
OMNINATURAL EPSOM SALTS 1.25KG,1.25KG,9744269,5.06002E+12,5,0.67,Amber,True,AQE-G7
OMNINATURAL EPSOM SALTS 3KG,3KG,9781899,5.06002E+12,12,6.86,Green,False,AQQ-G4
OMRON BP MONITOR UPPER ARM M3 COMFORT,1,9408642,4.01567E+12,7,28.0,Green,False,"AQR-72, AQR-01"
OMRON IV PEDOMETER,1,3997624,4.01567E+12,29,116.0,Green,False,AST-83
OMRON NEBULISER C28P,1,4216651,4.01567E+12,2,2.67,Green,False,ASS-81
ONBREZ BREEZHALER 150MCG,1,3552478,9.9E+12,0,0.0,Red,False,AKK-41
ONBREZ BREEZHALER 300MCG,1,3552486,9.9E+12,8,8.0,Green,False,AKM-61
ONDANSETRON 4MG TABLETS,30,1129931,5.0167E+12,490,11.74,Green,False,"AMZ-33, AMZ-01"
ONDANSETRON 8MG TABLETS,10,1129949,5.0167E+12,209,11.45,Green,True,"ANN-23, A2AD01"
ONDANSETRON OD TABLETS 4MG,10,1154020,5.01346E+12,76,9.81,Green,True,"ALX-54, ALX-01"
ONDANSETRON OD TABLETS 8MG,10,1154038,5.01346E+12,34,15.11,Green,True,AKM-75
ONDANSETRON SYR 4MG/5ML,50ML,1146794,9.9E+12,436,64.59,Green,False,"AMQ-23, A2AF01"
ONE TOUCH DELICA LANCETS,200,3783446,9.9E+12,0,0.0,Red,True,"ANY-53, ANY-01"
ONE TOUCH SELECT PLUS TEST STRIPS,50,3943842,9.9E+12,2136,21.25,Green,False,"AKG-G2, A2FC01"
ONE TOUCH VERIO TEST STRIPS,50,3552841,9.9E+12,99,6.6,Green,False,AMX-G1
ONGENTYS CAPSULES 50MG,30,4033494,,0,0.0,Red,True,AKZ-32
ONGLYZA TABLETS 2.5MG,28,3613114,9.9E+12,0,0.0,Red,True,ANM-74
ONGLYZA TABLETS 5MG,30,3477916,9.9E+12,22,4.89,Green,True,ALT-22
ONTOZRY TABS 100MG,28,5204672,,14,7.0,Green,True,ALW-74
ONTOZRY TABS 200MG,28,5204706,,9,2.77,Green,True,AKK-62
OPATANOL EYE DROPS,5ML,2886828,9.9E+12,0,0.0,Red,False,
OPPO ANKLE SUPPORT M 1001,1,9974999,4.71986E+12,0,0.0,Red,False,
OPPO ANKLE SUPPORT S 1001,1,9975012,4.71986E+12,0,0.0,Red,False,
OPPO ANKLE SUPPORT XL 2001,1,9975004,4.71986E+12,0,0.0,Red,False,
OPPO ELBOW SUPPORT 1085,1,8743791,4.71986E+12,0,0.0,Red,False,
OPPO WRIST SUPPORT XL 2281,1,9975145,4.71986E+11,0,0.0,Red,False,
OPTIBAC (FOR ANTIBIOTIC TREATMENT),10,9537812,5.06009E+12,36,7.58,Green,True,AQH-62
OPTIBAC ADULT GUMMIES,30,8742124,5.06009E+12,18,4.24,Green,True,AST-43
OPTIBAC FLAT STOMACH 1 WK FLAT,7,9537820,5.06009E+12,31,62.0,Green,False,APT-23
OPTIBAC FOR BABIES AND CHILDREN 10s,10,9537879,5.06009E+12,19,6.33,Green,True,ASR-73
OPTIBAC FOR EVERY DAY 30s,30,9537861,5.06009E+12,10,1.6,Green,True,ARJ-51
OPTIBAC FOR EVERY DAY MAX 30s,30,4043014,5.06009E+12,28,28.0,Green,False,ASQ-43
OPTIBAC FOR EVERYDAY 90s,90,9833682,5.06009E+12,27,15.43,Green,False,ASG-63
OPTIBAC FOR EVERYDAY EXTRA STRENGTH,30,9734864,5.06009E+12,31,10.33,Green,False,ASR-71
OPTIBAC FOR WOMEN 30s,30,9732272,5.06009E+12,36,3.89,Green,True,ASS-43
OPTIBAC FOR YOUR BABY DROPS,10ML,9979782,5.06009E+12,8,16.0,Green,True,ASE-23
OPTIBAC KIDS GUMMIES STRAWBERRY,30,8695371,5.06009E+12,15,5.0,Green,True,AIL-23
OPTICROM 2% ALLERGY EYE DR 10ML (P),10ML,2164382,5.00028E+12,0,0.0,Red,False,"APV-42, APV-01 "
OPTIMA ALOE VERA AFTER SUN 200ML,200ml,9492455,5.02935E+12,15,6.67,Green,False,BBQ-07
OPTIMA ALOE VERA GEL 100ML,100ML,9520594,5.02935E+12,12,1.6,Green,True,BBR-02
OPTIMA ALOE VERA GEL 200ML,200ml,9492430,5.02935E+12,6,0.5,Amber,True,ASJ-G4
OPTIMA ALOE VERA LOTION 200ML,200ml,9492448,5.02935E+12,30,10.0,Green,False,AQD-G2
OPTIVE FUSION EYE DROPS,10ML,3839503,9.9E+12,0,0.0,Red,True,AMR-43
OPTIVE LUBRICANT EYE DROPS,10ML,3411626,9.9E+12,0,0.0,Red,True,AKJ-23
OPTREX ACTIMIST DRY+IRRITATED,10ML,3388519,5.00016E+12,40,4.21,Green,False,ARP-22
OPTREX ACTIMIST ITCHY AND WATERY EYE,10ML,3777422,5.00016E+12,86,11.1,Green,False,ARP-33
OPTREX ALLERGY EYE DROPS 10ML (P),10ML,2062198,5.00017E+12,70,2.77,Green,False,AQU-22
OPTREX BACT CONJUNCTIV 1%EYE ONT (P),4GM,4025565,50065660,50,4.44,Green,False,APB-42
OPTREX BLOODSHOT EYE DROPS 10ML (P),10ML,2971067,50483488,96,5.33,Green,False,APZ-42
OPTREX DOUBLE ACTION DRY EYE DROPS,10ML,4266094,5.01142E+12,52,11.56,Green,False,AQV-63
OPTREX DOUBLE ACTION ITCHY EYE DROPS,10ML,4266110,5.01142E+12,46,36.8,Green,False,AQV-73
OPTREX EYE DEW BLUE (DAZZLING),10ML,4266102,5.00016E+12,44,4.4,Green,False,APY-53
OPTREX HAYFEVER RELIEF DROPS,10ML,3997426,5.0522E+12,253,10.02,Green,False,AQR-41
OPTREX INTENSIVE EYE DROPS 10ML,10ML,4266177,5.00016E+12,34,1.86,Green,False,AQS-42
OPTREX MULTI ACTION EYE WASH,300ML,4266185,5.01142E+12,69,6.9,Green,False,"AQF-51, A4I-01"
OPTREX MULTI ACTION EYE WASH,100ML,4266193,5.01142E+12,97,5.24,Green,False,ARB-G6
OPTREX REFRESHING DROPS 10ML,10ML,2971059,50007592,0,0.0,Red,False,AQF-42
OPTREX SOOTHING ITCHY EYE DROPS 10ML,10ML,4266169,50160181,52,3.71,Green,False,ARJ-43
ORAJEL DENTAL GEL 5.3G,5.3G,2760239,5.06003E+12,4,0.2,Amber,True,ARJ-23
ORAJEL EXTRA STRENGTH DENTAL GEL (P),5.3G,2760247,5.06003E+12,121,3.06,Green,True,"AQT-74, A4G-01"
ORAL SOOTHE &amp; SORE THROAT 0.15% MOUTHWASH,300ML,4183992,5.03556E+12,0,0.0,Red,False,"AOO-62, A4A-02"
ORAL SYRINGE 10ML (MTS),1x50,9681727,9.9E+12,1,1.0,Green,True,BFE-01
ORAL SYRINGE 5ML (MTS),1x50,9508128,5.05517E+12,0,0.0,Red,True,BEV-01
ORAL SYRINGES 1ML (1327600),1x50,9514522,9.9E+12,2,2.67,Green,True,BEW-02
ORAL-B  3D WHITE VITALISING TOOTHPASTE FRESH,75ML,9661216,8.00109E+12,52,8.67,Green,True,AEQ-G5
ORAL-B  KIDS TOOTHPASTE 3-5YRS CARS/FROZEN***,75ML,9867508,8.00109E+12,0,0.0,Red,False,
ORAL-B  PRO JUNIOR TOOTHPASTE 6-12 YEARS WITH STANNOUS FLUORIDE ,50ML,8806663,8.70022E+12,48,5.33,Green,True,ADQ-G6
ORAL-B 1-2-3 FRESH &amp; PROTECT TOOTHPASTE - EXTRA FRESH,100ML,8843351,8.70022E+12,452,19.23,Green,False,"AEQ-G1, A3R-03"
ORAL-B 1-2-3 TOOTHBRUSH CLASSIC CLEAN,TWINPK,9731571,3.01426E+12,90,7.5,Green,True,AEM-21
ORAL-B 3D WHITE - LUXE PERFECTION,75ML,9781089,4.0845E+12,30,1.82,Green,True,AEH-G1
ORAL-B 3D WHITE ARTIC FRESH TWIN PACK 2 X 75ML,TWIN PACK,8787095,8.00184E+12,18,2.4,Green,True,AEV-21
ORAL-B 3D WHITE EXPRESS WHITENING GLOSSY WHITE 75ML,75ML,8787087,8.00654E+12,0,0.0,Red,True,ADQ-G1
ORAL-B COMPLETE MOUTHWASH SML ARTIC,250ML,9860305,8.00109E+12,0,0.0,Red,True,AET-52
ORAL-B FROZEN PRO KIDS 3+ ELECTRC BRUSH + CASE (E25),1,8823064,8.00654E+12,0,0.0,Red,True,BBS-4C
ORAL-B i02 ROSE GOLD ELECTRIC TOOTHBRUSH + TRAVEL CASE (E24),1,8841439,8.70022E+12,0,0.0,Red,False,BBS-5C
ORAL-B i02 WHITE ELECTRIC TOOTHBRUSH + TRAVEL CASE (E24),1,8841447,8.70022E+12,5,5.0,Green,False,BBS-5B
ORAL-B iO SERIES 2 BLACK ELECTRIC BRUSH + TRAVEL CASE (E25),1,8760332,8.70022E+12,0,0.0,Red,True,
ORAL-B iO SERIES 2 GREEN ELECTRIC BRUSH + TRAVEL CASE (E25),1,1000389,8.70022E+12,0,0.0,Red,True,BBS-5D
ORAL-B iO SERIES 3 BLACK ELECTRIC BRUSH + TRAVEL CASE (E25),1,9658998,8.70022E+12,0,0.0,Red,True,
ORAL-B iO SERIES 3 PINK ELECTRIC BRUSH + TRAVEL CASE (E25),1,9929886,8.70022E+12,0,0.0,Red,True,BBS-5D
ORAL-B iO ULTIMATE CLEAN BLACK BRUSH HEADS 2PK (E25),2PK,9403049,8.70022E+12,0,0.0,Red,True,
ORAL-B iO ULTIMATE CLEAN BLACK BRUSH HEADS 4PK (E25),4PK,9414228,8.70022E+12,0,0.0,Red,True,
ORAL-B iO ULTIMATE CLEAN WHITE BRUSH HEADS 2PK (E25),2PK,9403064,8.70022E+12,0,0.0,Red,True,
ORAL-B MOUTHWASH PRO EXPERT PROFESSIONAL PROTECTION,500ML,9700592,4.0156E+12,0,0.0,Red,True,AEK-52
ORAL-B NON WAXED DENTAL FLOSS,50MTR,2866309,5.01062E+12,0,0.0,Red,True,AEA-32
ORAL-B POWER PRO 1 3D WHITE PINK +  3D LUXE PASTE 75ML (E23),1,8718017,4.2102E+12,0,0.0,Red,False,
ORAL-B POWER VITALITY KIDS SPIDERMAN (E23),1,8718066,4.2102E+12,3,3.0,Green,False,BBT-1A
ORAL-B PRECISION CLEAN BRUSH HEADS 10PK A4 (E25),REFILLS,8721946,8.00654E+12,0,0.0,Red,True,
